user_id,product_id,timestamp,session_id,interaction_type,device_type,location,price,discount,product_category,brand,user_age,user_gender,loyalty_score,previous_purchase_count,avg_purchase_value,search_keywords,rating,purchase
U1148,P0653,2024-05-17 14:24:00,S4179,add_to_cart,mobile,New York,487.57,15,Home,Samsung,36,Other,50,46,272.54,makeup kit,,0
U4283,P0741,2024-04-01 18:17:00,S7743,click,mobile,Los Angeles,290.71,20,Electronics,Sony,29,Male,10,15,253.63,smartphone,4.0,0
U3398,P0117,2024-08-27 14:26:00,S1148,click,mobile,Los Angeles,125.05,25,Home,Samsung,63,Female,55,38,135.14,wireless earphones,,0
U2512,P1659,2024-05-29 02:16:00,S7066,view,mobile,New York,291.22,30,Electronics,Nike,49,Male,31,4,203.23,makeup kit,,0
U1795,P1950,2024-06-08 00:32:00,S4286,view,mobile,Houston,20.51,5,Electronics,Apple,44,Female,64,43,96.15,laptop,1.0,0
U0660,P1434,2024-06-30 05:53:00,S1916,view,mobile,New York,212.62,20,Beauty,Nike,37,Male,0,0,226.36,basketball,3.0,0
U2812,P1669,2024-08-20 00:28:00,S4933,view,desktop,Los Angeles,319.21,5,Apparel,Samsung,20,Female,61,46,178.96,makeup kit,3.0,0
U1370,P1762,2024-08-07 00:15:00,S1344,view,desktop,Los Angeles,446.72,5,Home,Apple,51,Female,97,13,125.84,wireless earphones,3.0,0
U1987,P1350,2024-06-05 10:51:00,S7535,view,desktop,Miami,471.18,5,Electronics,Adidas,44,Male,75,9,269.36,smartphone,,0
U0147,P0165,2024-06-29 19:38:00,S1105,view,mobile,New York,185.06,5,Apparel,Samsung,21,Male,53,47,54.66,laptop,,0
U3220,P0050,2024-09-30 04:18:00,S8001,view,desktop,New York,484.84,0,Beauty,Nike,47,Female,6,18,195.37,blender,4.0,0
U2912,P0864,2024-07-26 15:44:00,S3962,click,desktop,Los Angeles,463.11,20,Sports,Sony,40,Female,83,11,145.07,makeup kit,,0
U1735,P0255,2024-08-12 20:43:00,S0364,view,tablet,Houston,19.95,15,Beauty,Puma,32,Male,7,26,154.62,smartphone,4.0,0
U1844,P0426,2024-10-14 19:04:00,S4039,view,mobile,New York,142.11,10,Apparel,Apple,46,Female,78,37,284.69,wireless earphones,,0
U0489,P1965,2024-01-28 14:04:00,S4111,view,mobile,Houston,287.57,20,Beauty,Adidas,57,Male,25,47,261.88,sofa,2.0,0
U2977,P1725,2024-07-30 16:50:00,S5935,view,desktop,Los Angeles,11.64,0,Sports,Adidas,44,Female,86,41,114.84,smartphone,4.0,0
U1960,P0530,2024-06-21 01:10:00,S5667,view,mobile,New York,170.17,10,Sports,Samsung,21,Female,38,17,180.55,wireless earphones,,0
U2386,P0897,2024-03-26 18:07:00,S0583,click,mobile,Miami,99.0,0,Apparel,Samsung,62,Female,37,15,80.24,wireless earphones,,0
U2920,P1071,2024-04-25 16:42:00,S6181,view,mobile,Chicago,194.2,30,Beauty,Apple,33,Male,54,7,49.2,makeup kit,5.0,0
U4737,P0482,2024-07-06 15:35:00,S3007,click,desktop,New York,103.62,20,Apparel,LG,45,Male,18,45,147.1,wireless earphones,,0
U1803,P0211,2024-11-16 00:53:00,S0279,click,mobile,Chicago,265.51,15,Apparel,Nike,34,Male,35,14,28.79,laptop,,0
U4062,P0176,2024-03-24 07:54:00,S2119,view,desktop,New York,462.15,0,Electronics,Apple,41,Other,2,20,93.03,smartphone,,0
U3370,P1852,2024-01-05 15:06:00,S1924,click,mobile,Los Angeles,142.5,25,Home,Puma,57,Male,79,47,224.77,makeup kit,,0
U0263,P1034,2024-04-05 01:30:00,S3667,add_to_cart,mobile,Chicago,108.73,25,Sports,Puma,40,Female,39,35,132.9,laptop,1.0,0
U0624,P1602,2024-12-21 16:02:00,S7596,click,mobile,Los Angeles,231.01,25,Beauty,Samsung,32,Male,53,23,18.45,makeup kit,4.0,0
U1017,P0505,2024-09-26 12:06:00,S6834,view,mobile,New York,437.19,5,Home,Adidas,45,Male,60,48,268.75,blender,2.0,0
U3644,P1973,2024-07-05 07:57:00,S9099,view,mobile,Houston,337.79,15,Sports,Sony,43,Female,71,35,11.38,running shoes,,0
U4977,P1985,2024-10-03 10:06:00,S4947,view,mobile,Chicago,123.82,0,Home,Nike,36,Female,3,0,124.01,sofa,1.0,0
U2050,P0321,2024-07-03 18:30:00,S8707,purchase,desktop,Miami,391.51,0,Apparel,LG,64,Female,33,46,132.91,smartphone,,1
U3724,P1054,2024-03-18 22:46:00,S1233,view,tablet,Houston,204.4,10,Sports,LG,49,Male,55,45,294.62,blender,,0
U4549,P1671,2024-12-09 05:18:00,S9770,view,desktop,Chicago,21.82,20,Apparel,Samsung,48,Male,1,44,98.63,running shoes,2.0,0
U3109,P0439,2024-03-19 13:07:00,S8009,add_to_cart,mobile,Chicago,213.99,5,Apparel,Adidas,60,Female,22,48,254.45,smartphone,2.0,0
U4091,P1087,2024-07-04 13:28:00,S9355,click,mobile,Houston,415.58,5,Home,Samsung,18,Male,41,44,186.83,laptop,,0
U2057,P0191,2024-08-01 02:42:00,S5982,view,mobile,Miami,13.59,5,Apparel,Puma,20,Male,8,35,57.69,laptop,1.0,0
U3171,P0713,2024-11-14 14:52:00,S5389,add_to_cart,mobile,Chicago,146.97,5,Electronics,LG,19,Female,34,38,135.2,wireless earphones,4.0,0
U1683,P0969,2024-12-16 20:21:00,S1285,purchase,mobile,Miami,92.31,25,Sports,LG,45,Male,34,39,145.52,basketball,,1
U2256,P0073,2024-12-15 04:11:00,S1275,click,mobile,Miami,58.74,5,Beauty,Puma,54,Female,78,4,201.13,makeup kit,,0
U1155,P1986,2024-07-11 08:10:00,S9413,click,mobile,Miami,371.97,20,Beauty,Apple,30,Male,49,2,134.63,laptop,,0
U4500,P0900,2024-10-11 02:08:00,S6330,view,desktop,Los Angeles,402.59,0,Electronics,Samsung,19,Male,31,49,135.26,blender,,0
U3192,P1086,2024-01-06 20:58:00,S4654,add_to_cart,tablet,Miami,434.06,0,Sports,Samsung,22,Male,100,14,21.32,sofa,2.0,0
U1697,P0039,2024-04-07 20:00:00,S5935,view,mobile,Los Angeles,166.65,30,Home,Sony,23,Male,55,25,229.63,makeup kit,4.0,0
U3992,P0737,2024-04-20 00:23:00,S9416,view,desktop,Miami,126.87,15,Beauty,Sony,23,Other,80,7,184.69,laptop,,0
U4724,P0959,2024-07-16 11:51:00,S2624,view,desktop,Miami,75.21,0,Home,Adidas,45,Female,0,9,265.04,running shoes,,0
U4683,P0721,2024-08-28 04:14:00,S0207,click,mobile,Los Angeles,408.93,15,Home,LG,62,Male,64,47,95.16,basketball,,0
U1649,P0329,2024-06-04 20:11:00,S5163,view,mobile,New York,64.69,10,Sports,Puma,33,Female,63,39,285.17,running shoes,,0
U1446,P0157,2024-12-23 22:53:00,S0134,click,mobile,Houston,376.94,20,Sports,Nike,24,Male,67,4,35.13,running shoes,,0
U4200,P1445,2024-05-24 03:30:00,S0695,click,tablet,Los Angeles,268.74,0,Electronics,LG,41,Male,73,0,89.71,blender,,0
U3924,P1938,2024-09-18 01:28:00,S0443,add_to_cart,mobile,New York,100.75,5,Sports,Apple,63,Female,20,42,161.05,laptop,2.0,0
U0254,P1163,2024-02-16 14:08:00,S4041,click,mobile,Miami,11.25,5,Electronics,Samsung,34,Male,80,17,284.69,sofa,,0
U3184,P1994,2024-05-10 04:53:00,S2519,click,mobile,Miami,312.84,10,Electronics,Sony,64,Female,78,25,127.11,basketball,3.0,0
U2558,P1897,2024-04-05 17:38:00,S6608,view,mobile,Miami,264.09,15,Sports,Adidas,61,Female,90,19,191.24,basketball,,0
U0099,P0416,2024-03-12 05:01:00,S4365,view,mobile,New York,119.97,5,Home,Puma,43,Male,28,35,192.09,basketball,,0
U2201,P0038,2024-11-19 13:06:00,S7165,click,mobile,New York,270.63,20,Electronics,Nike,45,Female,27,47,266.13,sofa,,0
U2962,P1581,2024-06-23 23:36:00,S1445,view,mobile,Miami,492.5,30,Sports,Apple,19,Female,34,32,144.05,basketball,,0
U4974,P1135,2024-05-04 18:17:00,S2442,click,mobile,Miami,255.12,25,Electronics,LG,53,Female,51,35,156.09,basketball,,0
U4434,P1925,2024-06-19 14:22:00,S3821,view,desktop,Miami,223.06,10,Home,Nike,45,Female,46,13,67.47,sofa,3.0,0
U3778,P0067,2024-03-26 19:42:00,S2468,view,mobile,Miami,394.07,15,Beauty,Apple,43,Other,45,16,186.92,sofa,4.0,0
U2870,P0459,2024-12-26 16:20:00,S7947,click,tablet,Chicago,224.69,20,Apparel,Nike,26,Male,34,49,195.32,wireless earphones,1.0,0
U3235,P1491,2024-10-07 11:31:00,S4784,click,mobile,Los Angeles,214.28,0,Electronics,Nike,53,Male,45,20,259.68,smartphone,2.0,0
U3792,P0040,2024-10-05 18:19:00,S4936,view,mobile,Chicago,329.16,20,Home,Puma,21,Male,38,33,117.31,sofa,3.0,0
U0957,P0374,2024-06-24 18:32:00,S4487,click,tablet,Los Angeles,315.01,15,Apparel,Samsung,52,Female,27,1,22.8,smartphone,2.0,0
U4068,P0407,2024-06-28 22:31:00,S7086,view,mobile,Miami,334.58,5,Home,Adidas,53,Male,44,41,87.44,sofa,2.0,0
U0161,P1631,2024-11-22 04:12:00,S9692,add_to_cart,mobile,Houston,135.74,0,Sports,LG,56,Male,50,45,121.56,basketball,,0
U4494,P1313,2024-05-08 04:53:00,S8622,view,mobile,Miami,17.11,0,Beauty,Apple,40,Female,54,2,106.96,sofa,,0
U1301,P0662,2024-01-21 02:11:00,S9156,view,mobile,Miami,160.27,25,Sports,Samsung,53,Male,52,36,12.34,blender,2.0,0
U4912,P0366,2024-08-16 04:24:00,S5310,add_to_cart,mobile,Los Angeles,231.27,10,Electronics,Adidas,57,Male,58,8,122.37,wireless earphones,,0
U3988,P0077,2024-07-03 09:30:00,S0416,add_to_cart,desktop,Chicago,175.29,20,Electronics,Nike,64,Female,56,38,105.72,running shoes,3.0,0
U1528,P1100,2024-04-01 18:52:00,S6952,view,desktop,Houston,185.39,30,Beauty,Samsung,62,Male,66,27,66.26,sofa,,0
U1219,P1070,2024-01-28 04:14:00,S9579,click,mobile,Miami,479.29,10,Apparel,Sony,64,Male,15,43,34.64,wireless earphones,4.0,0
U4497,P0876,2024-12-18 15:53:00,S7818,view,mobile,Miami,278.28,20,Apparel,Sony,39,Male,42,32,285.61,basketball,3.0,0
U4736,P0723,2024-02-13 08:02:00,S2144,click,desktop,Los Angeles,65.48,5,Electronics,Samsung,50,Male,27,26,193.53,sofa,,0
U3105,P1929,2024-02-27 13:12:00,S7834,view,tablet,Houston,459.94,30,Home,Nike,56,Male,15,43,257.33,smartphone,3.0,0
U2736,P0773,2024-09-06 16:23:00,S6855,view,mobile,Houston,158.89,30,Apparel,LG,62,Female,66,6,103.29,running shoes,2.0,0
U4556,P1909,2024-09-01 03:59:00,S4375,click,mobile,New York,455.97,0,Electronics,Samsung,61,Female,44,15,17.58,blender,1.0,0
U0955,P1213,2024-08-06 13:10:00,S1152,click,mobile,New York,97.62,10,Beauty,Adidas,48,Male,41,15,233.9,basketball,1.0,0
U4566,P1896,2024-03-15 20:53:00,S0486,view,mobile,New York,169.08,5,Beauty,Apple,37,Other,75,11,160.83,wireless earphones,2.0,0
U3447,P0355,2024-03-05 08:22:00,S0411,view,desktop,Los Angeles,271.03,30,Apparel,Samsung,35,Female,96,12,26.38,sofa,3.0,0
U1046,P0812,2024-08-25 13:26:00,S6818,view,desktop,New York,472.18,5,Apparel,LG,58,Male,11,5,83.0,laptop,4.0,0
U1694,P1599,2024-05-17 15:52:00,S5186,view,mobile,Chicago,249.13,25,Home,Apple,53,Female,87,24,159.82,laptop,,0
U3437,P1284,2024-07-28 03:08:00,S1049,click,desktop,Houston,224.27,0,Beauty,Puma,30,Female,90,38,29.27,sofa,2.0,0
U0563,P1137,2024-09-22 05:51:00,S0300,click,tablet,New York,77.01,15,Beauty,Sony,19,Female,35,16,241.05,wireless earphones,,0
U2486,P1178,2024-07-12 21:09:00,S9108,click,desktop,Los Angeles,184.3,5,Home,Nike,38,Male,59,5,247.14,laptop,,0
U3355,P1073,2024-01-20 10:18:00,S3329,view,mobile,Chicago,281.63,0,Apparel,LG,61,Female,33,30,230.63,running shoes,,0
U0226,P0904,2024-01-22 16:17:00,S3379,click,tablet,New York,153.21,25,Sports,LG,57,Female,93,6,205.31,blender,,0
U4894,P0156,2024-10-11 01:18:00,S6005,click,desktop,Houston,59.66,5,Home,Nike,22,Female,78,38,148.03,laptop,,0
U0960,P0796,2024-12-15 17:43:00,S2540,click,mobile,Miami,264.85,20,Electronics,Nike,57,Female,98,7,29.19,smartphone,5.0,0
U4549,P0565,2024-08-14 12:24:00,S5406,click,mobile,Los Angeles,44.09,15,Home,LG,35,Male,28,38,276.46,laptop,,0
U3068,P1214,2024-10-18 13:29:00,S4614,view,mobile,New York,416.37,25,Sports,Nike,25,Male,42,43,111.33,sofa,,0
U0816,P0094,2024-10-08 13:30:00,S8712,view,mobile,Miami,477.99,30,Beauty,LG,55,Female,63,11,106.75,makeup kit,2.0,0
U4755,P0215,2024-03-24 07:13:00,S6767,click,desktop,Miami,149.28,10,Apparel,Adidas,50,Female,61,9,87.49,makeup kit,3.0,0
U4643,P1534,2024-06-27 00:31:00,S5166,view,mobile,Chicago,362.17,0,Electronics,Adidas,40,Male,90,24,188.56,running shoes,,0
U3121,P1462,2024-01-23 02:57:00,S6579,view,mobile,Los Angeles,281.34,25,Apparel,Nike,47,Male,49,18,285.91,running shoes,,0
U0017,P1946,2024-09-11 04:35:00,S6218,view,desktop,Houston,262.43,25,Apparel,LG,28,Male,31,40,42.84,blender,,0
U1244,P1197,2024-06-21 22:05:00,S3996,view,mobile,Houston,499.62,20,Electronics,Apple,58,Male,50,30,41.28,basketball,4.0,0
U2206,P1287,2024-07-28 09:53:00,S3067,add_to_cart,mobile,Chicago,48.81,20,Apparel,Samsung,29,Other,17,3,80.05,makeup kit,4.0,0
U2525,P0010,2024-01-02 06:57:00,S2438,click,desktop,Houston,177.09,20,Beauty,Puma,39,Male,64,46,282.23,blender,,0
U1070,P1239,2024-04-23 19:14:00,S1328,click,mobile,Los Angeles,438.5,20,Beauty,Nike,58,Female,22,36,39.3,running shoes,3.0,0
U3445,P1515,2024-08-08 01:13:00,S6889,click,mobile,New York,479.73,30,Home,Sony,34,Male,95,8,54.35,basketball,,0
U2566,P1544,2024-09-25 10:13:00,S7876,click,tablet,Chicago,260.3,30,Sports,Samsung,28,Female,19,16,37.94,laptop,,0
U1061,P1296,2024-11-23 14:59:00,S9738,view,mobile,New York,231.53,10,Apparel,Samsung,46,Female,45,44,294.22,makeup kit,,0
U2328,P0775,2024-11-20 13:33:00,S2249,view,mobile,Houston,28.39,0,Apparel,Puma,22,Male,23,1,134.81,smartphone,2.0,0
U3421,P1917,2024-02-07 21:39:00,S9113,view,mobile,New York,311.69,20,Sports,Apple,46,Male,93,30,100.47,running shoes,,0
U0302,P0457,2024-01-25 16:25:00,S1059,view,mobile,Miami,398.54,20,Sports,Apple,46,Male,93,30,52.91,basketball,,0
U4277,P1807,2024-05-30 17:59:00,S3871,add_to_cart,mobile,Miami,194.75,0,Beauty,Apple,51,Male,56,16,97.98,makeup kit,4.0,0
U0607,P0936,2024-09-02 22:17:00,S3601,view,mobile,Houston,246.13,15,Sports,Puma,63,Male,85,43,245.28,smartphone,,0
U3171,P0225,2024-11-03 12:21:00,S2352,add_to_cart,desktop,Chicago,24.65,30,Home,Sony,53,Male,88,24,99.0,running shoes,4.0,0
U0700,P1467,2024-11-30 07:39:00,S9714,add_to_cart,desktop,Miami,300.33,10,Sports,Apple,56,Female,53,46,11.52,basketball,4.0,0
U1140,P0970,2024-04-07 22:53:00,S0396,view,tablet,Chicago,495.08,0,Beauty,LG,64,Female,97,11,108.23,running shoes,,0
U0191,P0322,2024-03-30 15:30:00,S1236,view,mobile,Los Angeles,237.09,5,Electronics,Puma,50,Female,21,7,244.03,makeup kit,,0
U2301,P1726,2024-01-30 10:25:00,S2445,add_to_cart,mobile,Houston,25.38,5,Apparel,Adidas,29,Male,100,0,149.88,wireless earphones,,0
U0981,P1533,2024-11-23 19:27:00,S6277,view,mobile,Houston,487.12,15,Beauty,Puma,63,Male,37,37,57.32,sofa,4.0,0
U2976,P0727,2024-04-10 15:37:00,S5184,view,mobile,Los Angeles,279.02,0,Apparel,Nike,35,Male,13,8,182.14,smartphone,,0
U1185,P1072,2024-01-13 15:59:00,S9738,view,desktop,Los Angeles,132.52,30,Beauty,Adidas,20,Female,2,6,151.92,running shoes,,0
U3328,P0681,2024-01-30 08:45:00,S0323,add_to_cart,desktop,Los Angeles,19.71,20,Electronics,Sony,27,Female,32,5,54.85,sofa,,0
U3395,P1427,2024-02-20 00:09:00,S5442,view,mobile,Miami,448.77,30,Home,Puma,57,Female,46,24,46.1,makeup kit,4.0,0
U0128,P0748,2024-06-22 15:23:00,S7227,click,mobile,Miami,404.54,20,Sports,Apple,45,Male,89,26,123.01,makeup kit,4.0,0
U2066,P0643,2024-06-11 22:42:00,S7145,add_to_cart,mobile,Houston,106.38,30,Home,Sony,18,Male,95,15,123.81,laptop,4.0,0
U1817,P0301,2024-02-03 17:26:00,S7205,click,mobile,New York,311.87,30,Electronics,Samsung,58,Male,13,11,96.23,wireless earphones,,0
U0570,P0786,2024-09-29 21:21:00,S4829,click,mobile,Miami,46.72,5,Electronics,Puma,50,Male,0,36,121.26,makeup kit,,0
U1896,P0945,2024-01-19 22:58:00,S6845,view,mobile,Chicago,276.01,15,Home,Nike,27,Female,80,13,143.57,laptop,2.0,0
U2734,P1093,2024-01-21 14:17:00,S1218,view,mobile,Miami,122.12,25,Apparel,Nike,27,Female,22,37,56.0,basketball,2.0,0
U3864,P1649,2024-10-06 12:11:00,S1723,view,mobile,Chicago,290.29,25,Apparel,Apple,54,Female,63,23,257.74,basketball,5.0,0
U4722,P0070,2024-10-28 06:39:00,S8865,view,desktop,Houston,202.98,30,Beauty,Apple,43,Female,22,35,295.74,makeup kit,1.0,0
U4015,P1857,2024-09-20 04:52:00,S0961,view,mobile,Los Angeles,195.3,0,Sports,Apple,58,Male,52,10,126.19,wireless earphones,,0
U2902,P1706,2024-10-03 01:46:00,S4578,view,mobile,Houston,312.12,5,Apparel,Samsung,56,Male,54,8,143.16,wireless earphones,,0
U1687,P0646,2024-01-02 17:27:00,S7667,view,mobile,Houston,114.86,30,Electronics,Sony,24,Female,71,17,261.01,smartphone,,0
U3010,P1972,2024-03-05 18:41:00,S6241,click,tablet,New York,479.39,20,Apparel,LG,34,Female,71,10,214.4,wireless earphones,,0
U0155,P1866,2024-02-24 00:03:00,S9390,view,desktop,Miami,489.46,25,Sports,Nike,41,Male,89,44,95.84,makeup kit,,0
U2538,P0358,2024-12-26 05:37:00,S9465,purchase,mobile,Chicago,349.86,30,Electronics,Puma,44,Female,33,9,173.97,blender,2.0,1
U1410,P1138,2024-06-24 11:48:00,S8165,click,mobile,Miami,307.2,25,Sports,Adidas,28,Male,76,13,146.13,smartphone,,0
U4058,P1526,2024-04-22 23:41:00,S3697,add_to_cart,mobile,Houston,5.19,10,Sports,Apple,51,Female,46,23,99.75,basketball,,0
U0785,P0213,2024-09-29 15:45:00,S0116,click,mobile,Houston,270.26,25,Beauty,LG,19,Female,98,47,100.05,basketball,2.0,0
U3176,P0778,2024-06-14 09:52:00,S7458,view,desktop,Los Angeles,8.95,20,Home,Sony,48,Male,32,49,258.09,laptop,,0
U4342,P0870,2024-12-21 16:45:00,S4240,view,tablet,Chicago,394.12,10,Beauty,Puma,30,Male,14,27,235.67,makeup kit,4.0,0
U2807,P1400,2024-04-28 03:55:00,S6108,add_to_cart,mobile,Los Angeles,174.69,30,Sports,Puma,23,Female,3,24,45.32,running shoes,1.0,0
U0538,P1056,2024-05-18 12:51:00,S9854,view,mobile,Houston,399.46,15,Beauty,Adidas,58,Male,2,47,148.85,running shoes,,0
U1842,P1049,2024-02-02 22:01:00,S3483,add_to_cart,mobile,Miami,402.26,0,Electronics,Nike,46,Male,37,6,68.93,makeup kit,,0
U2456,P0923,2024-12-23 22:10:00,S4166,click,desktop,New York,469.7,30,Sports,Samsung,40,Female,42,31,178.16,basketball,1.0,0
U0525,P1778,2024-08-02 01:26:00,S4224,view,mobile,Los Angeles,399.68,30,Home,Puma,27,Male,93,27,152.4,basketball,,0
U2951,P1559,2024-03-08 15:09:00,S6374,view,tablet,Los Angeles,192.05,0,Electronics,Sony,25,Other,47,18,115.6,laptop,,0
U4132,P1742,2024-08-12 13:04:00,S6760,click,mobile,Los Angeles,357.73,20,Beauty,Apple,47,Other,89,17,189.05,wireless earphones,4.0,0
U4781,P1612,2024-05-23 00:03:00,S8787,view,desktop,Houston,288.65,15,Apparel,Samsung,36,Female,22,18,161.6,running shoes,,0
U4116,P1809,2024-04-25 01:22:00,S7111,view,mobile,Chicago,497.62,10,Beauty,Apple,53,Male,6,0,284.54,laptop,,0
U2369,P1721,2024-01-30 12:27:00,S5365,view,mobile,Miami,107.19,20,Apparel,LG,18,Male,19,47,189.99,makeup kit,,0
U3848,P0547,2024-05-10 05:00:00,S7009,click,mobile,Los Angeles,434.61,10,Home,Nike,51,Female,30,34,144.2,makeup kit,4.0,0
U4496,P0352,2024-04-07 02:33:00,S9380,purchase,mobile,Houston,430.11,10,Beauty,Adidas,32,Male,39,1,227.69,sofa,,1
U2702,P0282,2024-08-16 07:54:00,S4661,view,desktop,Los Angeles,136.78,10,Home,Puma,27,Female,34,46,159.19,wireless earphones,5.0,0
U0972,P0905,2024-04-20 20:30:00,S8686,view,mobile,Houston,369.4,20,Electronics,Sony,62,Male,68,37,39.92,laptop,1.0,0
U1167,P1008,2024-05-28 14:57:00,S8091,click,mobile,Miami,433.06,25,Sports,Nike,32,Female,18,12,269.99,makeup kit,,0
U4930,P0900,2024-12-21 23:48:00,S1259,click,mobile,Miami,485.17,30,Beauty,LG,40,Male,67,16,265.59,basketball,5.0,0
U2775,P0221,2024-07-29 07:23:00,S1662,view,desktop,New York,490.6,10,Beauty,Apple,53,Male,0,11,236.12,blender,1.0,0
U1983,P1384,2024-02-02 18:05:00,S4742,click,mobile,Chicago,28.87,20,Beauty,LG,46,Female,47,4,285.06,blender,5.0,0
U0854,P0619,2024-09-07 13:48:00,S8164,view,mobile,Los Angeles,93.93,25,Beauty,Puma,42,Female,77,15,260.69,running shoes,3.0,0
U4147,P1425,2024-02-24 04:18:00,S4043,add_to_cart,mobile,Chicago,136.97,10,Home,Samsung,59,Male,44,23,99.52,smartphone,,0
U3737,P1032,2024-06-07 23:18:00,S1724,view,mobile,Chicago,207.4,10,Apparel,Puma,45,Female,65,4,223.67,makeup kit,3.0,0
U3770,P0547,2024-02-16 07:56:00,S0348,click,mobile,Houston,320.13,15,Beauty,Sony,61,Female,7,4,150.67,blender,3.0,0
U0575,P1421,2024-09-08 20:59:00,S3295,view,mobile,Chicago,380.2,0,Beauty,Puma,44,Female,89,47,68.25,basketball,3.0,0
U3262,P1769,2024-06-08 19:43:00,S1103,click,mobile,Miami,374.9,25,Sports,LG,35,Female,5,30,151.68,basketball,1.0,0
U1149,P0766,2024-07-25 01:57:00,S7622,view,mobile,Houston,179.25,15,Apparel,Adidas,50,Female,90,39,274.51,sofa,4.0,0
U1716,P0260,2024-12-14 05:01:00,S1295,click,mobile,Miami,143.24,10,Electronics,Samsung,32,Female,83,28,49.87,blender,2.0,0
U4778,P0441,2024-03-23 22:13:00,S4019,view,mobile,Miami,103.65,5,Sports,Adidas,19,Female,9,4,287.1,wireless earphones,3.0,0
U4934,P0920,2024-02-17 01:01:00,S0922,click,desktop,Miami,86.67,5,Sports,Apple,27,Female,69,49,14.33,running shoes,2.0,0
U3855,P1009,2024-07-19 07:02:00,S6011,click,desktop,Los Angeles,336.19,25,Sports,Adidas,39,Male,78,19,156.85,smartphone,,0
U2492,P0551,2024-05-20 22:28:00,S2778,add_to_cart,desktop,Los Angeles,266.1,10,Sports,Sony,50,Female,51,42,175.13,laptop,,0
U2661,P0624,2024-05-25 11:09:00,S1175,purchase,mobile,Los Angeles,107.8,10,Beauty,Nike,39,Female,73,26,263.05,laptop,,1
U3125,P0358,2024-04-18 08:48:00,S0627,click,mobile,Chicago,499.06,10,Electronics,Adidas,48,Male,56,45,117.16,wireless earphones,,0
U3052,P1834,2024-03-28 16:41:00,S6807,click,desktop,Chicago,406.69,5,Apparel,Apple,62,Female,40,45,103.35,basketball,2.0,0
U0005,P0070,2024-11-13 11:48:00,S7177,view,mobile,New York,108.7,0,Electronics,Nike,61,Male,15,29,20.82,laptop,4.0,0
U4870,P0501,2024-05-05 06:54:00,S6794,view,mobile,Los Angeles,33.84,30,Apparel,Adidas,42,Female,13,44,246.07,sofa,,0
U0877,P0570,2024-11-16 11:33:00,S5467,view,tablet,Los Angeles,443.43,10,Sports,Sony,64,Male,25,11,220.59,running shoes,3.0,0
U0992,P0012,2024-01-21 22:24:00,S6869,view,mobile,Houston,361.63,0,Beauty,Nike,42,Male,72,17,151.24,laptop,3.0,0
U4143,P0669,2024-12-13 01:08:00,S5407,click,tablet,New York,39.03,15,Apparel,Puma,26,Female,94,1,231.02,laptop,5.0,0
U4365,P0230,2024-01-11 04:58:00,S8217,click,mobile,Los Angeles,378.01,0,Electronics,Adidas,47,Female,80,31,96.2,smartphone,4.0,0
U4466,P1507,2024-12-13 02:22:00,S1033,view,tablet,Houston,335.45,20,Beauty,Apple,61,Male,64,43,131.8,makeup kit,,0
U0636,P0544,2024-09-24 13:29:00,S2808,view,mobile,Miami,69.91,15,Electronics,Puma,63,Male,73,0,142.42,basketball,2.0,0
U1694,P1201,2024-08-09 21:21:00,S4110,add_to_cart,desktop,New York,323.11,5,Electronics,Samsung,19,Male,48,14,297.58,wireless earphones,4.0,0
U1683,P1289,2024-12-22 06:15:00,S4708,click,mobile,Chicago,47.85,30,Home,Nike,28,Male,8,41,264.39,wireless earphones,,0
U4753,P1795,2024-07-19 15:13:00,S1078,add_to_cart,mobile,Miami,44.7,20,Home,Sony,25,Male,5,49,264.76,smartphone,2.0,0
U0120,P1982,2024-08-04 08:29:00,S9462,click,tablet,New York,451.03,20,Sports,Samsung,20,Male,65,30,195.35,blender,3.0,0
U0831,P1546,2024-05-25 06:30:00,S0968,add_to_cart,desktop,Los Angeles,351.05,15,Beauty,Samsung,20,Female,12,1,114.8,makeup kit,4.0,0
U3676,P0428,2024-04-04 14:31:00,S7057,view,mobile,Los Angeles,364.88,25,Home,Apple,21,Female,35,43,202.15,sofa,3.0,0
U1370,P1296,2024-03-19 06:02:00,S1304,click,mobile,Chicago,491.4,10,Beauty,Samsung,42,Other,49,36,172.65,running shoes,,0
U0741,P0563,2024-12-03 06:50:00,S7186,add_to_cart,mobile,Houston,12.65,10,Beauty,Puma,41,Male,92,41,45.27,makeup kit,2.0,0
U0117,P1715,2024-09-07 04:55:00,S5958,view,mobile,Chicago,200.62,30,Sports,LG,60,Female,48,2,24.64,running shoes,,0
U2839,P1039,2024-04-06 03:49:00,S0783,view,mobile,Los Angeles,179.86,5,Sports,Samsung,18,Female,33,9,55.0,makeup kit,,0
U1151,P0138,2024-10-12 10:26:00,S5821,add_to_cart,desktop,Chicago,467.93,25,Apparel,Puma,21,Female,57,46,139.3,running shoes,3.0,0
U1932,P1318,2024-08-22 11:21:00,S5638,add_to_cart,mobile,Chicago,426.35,30,Beauty,Adidas,26,Female,36,23,209.95,sofa,,0
